plateifu,stellar_pa,halpha_pa,classification,STEL_QUAL,GAS_QUAL,STEL_FEATURE,GAS_FEATURE,GAS_NOTES
9880-1901,227.0,88.0,0,0,0,0,0,0
9880-9101,134.0,360.0,0,0,0,0,0,0
9882-6102,262.5,281.0,0,0,0,0,0,0
9882-9102,150.5,146.5,0,0,0,0,0,0
9883-12705,255.0,253.5,0,0,0,0,0,0
9883-1901,42.5,324.0,0,0,0,0,0,0
9883-9101,225.0,24.0,0,0,0,0,0,0
9884-1902,281.5,193.0,0,0,0,0,0,0
9884-3702,136.0,87.5,0,0,0,0,0,0
9884-3703,217.0,340.0,0,0,0,0,0,0
9884-6102,271.0,181.5,0,0,0,0,0,0
9884-9102,291.0,347.0,0,0,0,0,0,0
9885-12702,167.5,123.0,0,0,0,0,0,0
9885-12703,194.5,38.0,0,0,0,0,0,0
9886-3701,65.0,344.5,0,0,0,0,0,0
9886-3703,241.0,13.5,0,0,0,0,0,0
9886-6102,44.0,334.0,0,0,0,0,0,0
9887-12702,87.5,3.5,0,0,0,0,0,0
9887-12703,44.5,197.0,0,0,0,0,0,0
9887-12704,311.5,40.5,0,0,0,0,0,0
9887-1902,221.0,249.0,0,0,0,0,0,0
9887-6101,152.5,238.5,0,0,0,0,0,0
9887-6103,357.5,310.5,0,0,0,0,0,0
9887-9102,72.5,320.5,0,0,0,0,0,0
9888-12703,232.5,172.0,0,0,0,0,0,0
9888-3703,140.0,107.5,0,0,0,0,0,0
9888-6102,285.5,33.0,0,0,0,0,0,0
9888-6104,1.5,144.0,0,0,0,0,0,0
9888-9102,,,0,0,0,0,0,0
9889-12703,119.5,63.0,0,0,0,0,0,0
9889-6104,227.0,356.5,0,0,0,0,0,0
9890-12703,310.0,140.0,0,0,0,0,0,0
9890-12705,346.0,29.5,0,0,0,0,0,0
9890-3701,178.5,34.0,0,0,0,0,0,0
9890-9102,360.0,286.0,0,0,0,0,0,0
9891-12701,186.5,209.0,0,0,0,0,0,0
9891-12702,258.0,99.5,0,0,0,0,0,0
9891-12703,262.0,262.0,0,0,0,0,0,0
9891-12705,340.5,170.0,0,0,0,0,0,0
9891-3701,287.5,269.0,0,0,0,0,0,0
9891-3703,103.5,43.5,0,0,0,0,0,0
9891-9101,235.0,220.0,0,0,0,0,0,0
9892-12702,319.5,276.5,0,0,0,0,0,0
9892-3704,119.0,138.0,0,0,0,0,0,0
9892-9102,4.5,341.5,0,0,0,0,0,0
9893-9101,338.0,296.5,0,0,0,0,0,0
9894-9101,167.5,306.0,0,0,0,0,0,0
