plateifu,stellar_pa,halpha_pa,classification,STEL_QUAL,GAS_QUAL,STEL_FEATURE,GAS_FEATURE,GAS_NOTES
8615-12705,255.0,249.5,1,1,1,0,0,0
8616-12705,120.5,133.0,1,1,1,0,0,0
8616-3703,16.0,22.5,1,1,1,0,0,0
8616-6101,169.5,139.0,1,1,1,0,0,0
8616-6102,43.5,36.0,1,1,1,0,0,0
8616-9101,188.5,177.0,1,1,1,0,0,0
8618-12701,238.5,229.5,1,1,1,0,0,0
8618-1902,186.5,162.5,1,1,1,0,0,0
8618-3702,336.5,329.5,1,1,1,0,0,0
8618-3703,27.5,20.5,1,1,1,0,0,0
8618-3704,213.5,215.5,1,1,1,0,0,0
8618-6103,177.0,293.0,1,1,1,0,0,0
8619-12701,85.0,150.5,1,1,1,0,0,0
8619-12702,239.0,240.0,1,1,1,0,0,0
8619-1901,112.5,81.0,1,1,1,0,0,0
8619-3704,52.5,307.5,1,1,1,0,0,0
8623-1902,268.0,213.5,1,1,1,0,0,0
8624-3702,348.5,348.0,1,1,1,0,0,0
8625-12704,287.5,224.5,1,1,1,0,0,0
8625-12705,330.5,332.0,1,1,1,0,0,0
8625-1901,187.5,175.0,1,1,1,0,0,0
8625-3703,58.5,26.5,1,1,1,0,0,0
8625-6101,321.0,305.0,1,1,1,0,0,0
8625-6102,16.0,13.0,1,1,1,0,0,0
8626-12701,47.5,6.5,1,1,1,0,0,0
8651-12701,271.5,291.0,1,1,1,0,0,0
8651-12703,223.0,223.0,1,1,1,0,0,0
8651-12704,184.5,178.5,1,1,1,0,0,0
8651-3701,193.0,199.5,1,1,1,0,0,0
8651-3703,231.0,150.5,1,1,1,0,0,0
8651-3704,115.5,83.5,1,1,1,0,0,0
8651-6101,151.5,162.0,1,1,1,0,0,0
8655-12701,357.0,357.0,1,1,1,0,0,0
8655-12703,307.0,298.5,1,1,1,0,0,0
8655-12705,185.5,209.5,1,1,1,0,0,0
8655-6102,38.5,50.5,1,1,1,0,0,0
8656-12701,339.0,356.0,1,1,1,0,0,0
8656-12703,290.5,268.5,1,1,1,0,0,0
8656-3703,323.5,330.5,1,1,1,0,0,0
8656-3704,332.5,30.0,1,1,1,0,0,0
8656-6102,307.5,332.0,1,1,1,0,0,0
8656-9102,208.0,205.5,1,1,1,0,0,0
8657-3701,262.0,303.0,1,1,1,0,0,0
8657-3702,241.5,232.5,1,1,1,0,0,0
8657-3704,285.5,267.0,1,1,1,0,0,0
8657-9101,22.0,5.0,1,1,1,0,0,0
8711-12703,258.0,251.5,1,1,1,0,0,0
8711-12704,218.5,296.0,1,1,1,0,0,0
8711-3704,240.0,214.5,1,1,1,0,0,0
8712-12703,0.5,342.5,1,1,1,0,0,0
8713-12704,128.5,123.0,1,1,1,0,0,0
8713-12705,240.5,239.5,1,1,1,0,0,0
8713-1902,42.5,33.0,1,1,1,0,0,0
8713-3701,215.5,199.0,1,1,1,0,0,0
8713-3704,107.0,307.0,1,1,1,0,0,0
8714-12703,246.5,246.0,1,1,1,0,0,0
8714-12704,279.5,268.5,1,1,1,0,0,0
8714-12705,67.0,68.0,1,1,1,0,0,0
8714-3703,174.0,176.0,1,1,1,0,0,0
8715-12704,99.0,105.0,1,1,1,0,0,0
8716-12703,51.0,39.0,1,1,1,0,0,0
8716-3703,230.0,357.5,1,1,1,0,0,0
8716-3704,221.5,248.5,1,1,1,0,0,0
8717-12703,28.5,5.0,1,1,1,0,0,0
8717-12704,179.5,182.0,1,1,1,0,0,0
8717-3701,250.0,266.5,1,1,1,0,0,0
8718-3703,128.0,151.5,1,1,1,0,0,0
8718-6101,264.0,359.0,1,1,1,0,0,0
8719-12704,150.5,132.0,1,1,1,0,0,0
8719-12705,133.5,102.5,1,1,1,0,0,0
8719-3703,261.5,283.0,1,1,1,0,0,0
8719-6104,85.5,117.5,1,1,1,0,0,0
8720-12702,337.0,336.0,1,1,1,0,0,0
8720-12704,159.0,191.5,1,1,1,0,0,0
8720-3703,165.0,169.0,1,1,1,0,0,0
8721-12702,36.5,35.0,1,1,1,0,0,0
8721-12705,354.5,6.0,1,1,1,0,0,0
8721-6101,249.5,275.5,1,1,1,0,0,0
8721-9101,29.0,35.0,1,1,1,0,0,0
8722-12703,285.0,243.0,1,1,1,0,0,0
8723-3701,156.0,173.0,1,1,1,0,0,0
8723-6102,319.0,227.5,1,1,1,0,0,0
8723-9102,97.0,115.0,1,1,1,0,0,0
8724-12705,119.5,142.5,1,1,1,0,0,0
8724-3704,1.0,1.0,1,1,1,0,0,0
8724-6103,330.0,155.5,1,1,1,0,0,0
8724-9101,150.5,153.0,1,1,1,0,0,0
8725-1902,22.0,175.0,1,1,1,0,0,0
8725-3701,251.0,209.0,1,1,1,0,0,0
8725-3704,238.0,238.0,1,1,1,0,0,0
8726-12705,244.0,252.0,1,1,1,0,0,0
8727-12703,144.0,114.5,1,1,1,0,0,0
8727-12705,163.5,165.0,1,1,1,0,0,0
8727-6104,267.5,268.0,1,1,1,0,0,0
8728-12705,263.5,282.5,1,1,1,0,0,0
8728-6102,162.5,144.5,1,1,1,0,0,0
8728-6103,103.5,99.5,1,1,1,0,0,0
8728-9101,321.0,351.5,1,1,1,0,0,0
8931-12705,359.0,12.5,1,1,1,0,0,0
8934-12703,98.0,96.5,1,1,1,0,0,0
8934-6102,15.5,25.5,1,1,1,0,0,0
8935-12702,177.5,155.0,1,1,1,0,0,0
8935-12704,217.0,195.5,1,1,1,0,0,0
8936-12703,352.5,347.0,1,1,1,0,0,0
8936-12704,217.0,215.5,1,1,1,0,0,0
8936-6102,67.5,128.5,1,1,1,0,0,0
8936-6104,77.0,89.5,1,1,1,0,0,0
8937-6102,293.5,302.0,1,1,1,0,0,0
8938-12701,259.5,260.5,1,1,1,0,0,0
8938-12705,95.0,70.0,1,1,1,0,0,0
8938-9102,325.5,293.5,1,1,1,0,0,0
8940-6102,185.5,219.5,1,1,1,0,0,0
8940-9101,160.0,161.5,1,1,1,0,0,0
8941-12701,301.5,304.5,1,1,1,0,0,0
8941-12703,250.0,226.5,1,1,1,0,0,0
8941-12704,7.5,358.0,1,1,1,0,0,0
8941-3704,83.0,65.5,1,1,1,0,0,0
8941-6101,292.0,280.0,1,1,1,0,0,0
8941-9101,299.0,342.0,1,1,1,0,0,0
8942-1902,57.5,22.5,1,1,1,0,0,0
8942-3701,257.0,238.5,1,1,1,0,0,0
8942-3704,358.0,2.0,1,1,1,0,0,0
8942-6101,346.5,332.5,1,1,1,0,0,0
8942-6102,310.0,315.5,1,1,1,0,0,0
8943-12703,186.5,182.5,1,1,1,0,0,0
8943-6103,57.0,27.5,1,1,1,0,0,0
8944-9101,81.5,88.5,1,1,1,0,0,0
8944-9102,18.0,358.0,1,1,1,0,0,0
8945-12703,31.5,25.0,1,1,1,0,0,0
8945-3702,34.0,313.5,1,1,1,0,0,0
8945-6102,98.0,100.5,1,1,1,0,0,0
8946-3701,162.5,211.5,1,1,1,0,0,0
8946-3702,108.5,144.0,1,1,1,0,0,0
8946-9101,349.5,349.0,1,1,1,0,0,0
8946-9102,348.5,334.5,1,1,1,0,0,0
8947-1902,194.5,10.0,1,1,1,0,0,0
8948-12704,206.0,202.0,1,1,1,0,0,0
8948-3701,40.5,18.0,1,1,1,0,0,0
8948-9101,132.5,136.0,1,1,1,0,0,0
8949-12701,39.5,40.5,1,1,1,0,0,0
8949-6104,25.5,65.0,1,1,1,0,0,0
8950-12701,103.5,86.0,1,1,1,0,0,0
8977-12705,62.5,51.5,1,1,1,0,0,0
8978-1902,270.0,145.0,1,1,1,0,0,0
8978-3703,251.5,252.0,1,1,1,0,0,0
8978-3704,119.0,100.0,1,1,1,0,0,0
8979-12703,313.5,314.0,1,1,1,0,0,0
8979-3701,195.0,167.5,1,1,1,0,0,0
8979-6103,169.0,168.5,1,1,1,0,0,0
8980-12701,53.5,51.5,1,1,1,0,0,0
8980-12704,252.5,277.5,1,1,1,0,0,0
8980-12705,314.0,320.5,1,1,1,0,0,0
8980-3703,183.5,187.0,1,1,1,0,0,0
8980-3704,7.5,350.5,1,1,1,0,0,0
8980-9102,82.5,93.0,1,1,1,0,0,0
8981-12702,161.0,137.0,1,1,1,0,0,0
8981-9102,127.0,157.0,1,1,1,0,0,0
8982-12702,33.5,60.5,1,1,1,0,0,0
8982-12703,333.0,332.0,1,1,1,0,0,0
8982-3704,160.5,174.0,1,1,1,0,0,0
8983-12702,223.0,202.0,1,1,1,0,0,0
8983-9102,275.0,274.0,1,1,1,0,0,0
8984-12701,128.5,116.5,1,1,1,0,0,0
8984-12703,349.0,354.5,1,1,1,0,0,0
8985-1901,273.5,311.0,1,1,1,0,0,0
8985-3704,358.5,337.5,1,1,1,0,0,0
8985-9101,201.5,197.0,1,1,1,0,0,0
8986-12702,73.5,89.0,1,1,1,0,0,0
8986-12703,74.5,43.5,1,1,1,0,0,0
8986-6104,156.5,157.0,1,1,1,0,0,0
8987-12704,54.0,36.5,1,1,1,0,0,0
8987-12705,96.5,63.5,1,1,1,0,0,0
8987-1901,223.0,331.0,1,1,1,0,0,0
8987-6101,3.5,332.5,1,1,1,0,0,0
8987-9101,144.5,164.0,1,1,1,0,0,0
8988-1901,173.5,155.5,1,1,1,0,0,0
8988-3701,357.0,22.5,1,1,1,0,0,0
8989-3704,58.5,72.0,1,1,1,0,0,0
8989-6102,285.5,351.0,1,1,1,0,0,0
8990-3703,330.0,342.0,1,1,1,0,0,0
8991-12701,244.5,244.5,1,1,1,0,0,0
8991-6103,329.0,93.5,1,1,1,0,0,0
8993-12703,53.5,68.0,1,1,1,0,0,0
8993-6104,78.0,68.0,1,1,1,0,0,0
8996-1901,239.5,98.5,1,1,1,0,0,0
8996-6102,192.0,175.5,1,1,1,0,0,0
8996-9101,343.5,342.0,1,1,1,0,0,0
8997-12703,149.5,153.5,1,1,1,0,0,0
8998-3703,359.0,20.5,1,1,1,0,0,0
8998-6102,118.5,126.5,1,1,1,0,0,0
8998-6104,216.5,205.5,1,1,1,0,0,0
8998-9101,74.5,91.5,1,1,1,0,0,0
8999-12704,27.0,359.5,1,1,1,0,0,0
8999-6102,268.0,271.0,1,1,1,0,0,0
8999-6104,215.5,176.5,1,1,1,0,0,0
8999-9102,309.0,299.0,1,1,1,0,0,0
9000-1902,43.0,52.5,1,1,1,0,0,0
9000-3702,149.5,150.0,1,1,1,0,0,0
9000-3704,170.0,184.5,1,1,1,0,0,0
9000-6103,139.5,120.0,1,1,1,0,0,0
9000-9101,111.0,73.5,1,1,1,0,0,0
9001-12702,47.5,84.5,1,1,1,0,0,0
9001-3703,177.0,292.5,1,1,1,0,0,0
9001-6102,137.5,140.0,1,1,1,0,0,0
9001-6103,302.0,321.0,1,1,1,0,0,0
9001-9102,324.0,304.5,1,1,1,0,0,0
9002-3702,120.0,80.5,1,1,1,0,0,0
9024-12702,151.5,170.5,1,1,1,0,0,0
9024-12703,267.5,263.0,1,1,1,0,0,0
9024-12704,172.5,183.0,1,1,1,0,0,0
9025-1901,199.5,293.0,1,1,1,0,0,0
9025-3701,314.0,155.0,1,1,1,0,0,0
9026-1902,346.5,239.5,1,1,1,0,0,0
9026-3702,249.0,281.0,1,1,1,0,0,0
9027-3703,273.5,216.5,1,1,1,0,0,0
9027-3704,88.5,86.5,1,1,1,0,0,0
9028-3702,17.0,215.0,1,1,1,0,0,0
9029-1902,201.5,354.0,1,1,1,0,0,0
9029-6103,5.5,19.0,1,1,1,0,0,0
9030-1902,204.5,208.0,1,1,1,0,0,0
9030-6104,335.5,12.5,1,1,1,0,0,0
9031-12701,275.0,269.0,1,1,1,0,0,0
9031-12703,193.5,192.5,1,1,1,0,0,0
9031-3701,188.5,183.0,1,1,1,0,0,0
9032-12705,290.0,290.5,1,1,1,0,0,0
9032-3703,348.5,346.0,1,1,1,0,0,0
9033-3701,286.5,289.5,1,1,1,0,0,0
9034-12702,320.5,328.0,1,1,1,0,0,0
9034-6102,123.5,131.5,1,1,1,0,0,0
9034-6104,293.5,283.5,1,1,1,0,0,0
9034-9101,105.0,78.0,1,1,1,0,0,0
9035-12701,31.5,47.5,1,1,1,0,0,0
9035-1901,335.0,358.0,1,1,1,0,0,0
9035-1902,336.5,339.0,1,1,1,0,0,0
9035-3701,248.5,223.0,1,1,1,0,0,0
9035-6104,201.0,188.0,1,1,1,0,0,0
9035-9102,228.0,256.0,1,1,1,0,0,0
9036-12702,67.0,72.5,1,1,1,0,0,0
9036-12703,268.5,268.5,1,1,1,0,0,0
9036-1902,325.0,175.0,1,1,1,0,0,0
9037-12701,341.5,358.5,1,1,1,0,0,0
9037-3704,293.0,308.0,1,1,1,0,0,0
9037-6101,347.0,305.5,1,1,1,0,0,0
9037-9101,22.0,33.5,1,1,1,0,0,0
9037-9102,99.5,109.5,1,1,1,0,0,0
9038-12704,171.5,164.5,1,1,1,0,0,0
9038-3701,53.0,65.5,1,1,1,0,0,0
9039-3701,49.5,28.0,1,1,1,0,0,0
9039-9101,15.0,16.5,1,1,1,0,0,0
9040-6103,183.5,2.0,1,1,1,0,0,0
9041-1902,283.0,197.5,1,1,1,0,0,0
9042-12701,206.0,218.0,1,1,1,0,0,0
9042-12704,81.0,90.5,1,1,1,0,0,0
9042-6103,66.5,33.0,1,1,1,0,0,0
9044-3701,171.5,163.0,1,1,1,0,0,0
9045-12703,120.5,123.0,1,1,1,0,0,0
9045-12704,289.5,279.5,1,1,1,0,0,0
9046-12705,301.0,275.5,1,1,1,0,0,0
9047-3702,221.5,166.5,1,1,1,0,0,0
9047-9101,264.0,275.0,1,1,1,0,0,0
9049-3703,294.5,310.0,1,1,1,0,0,0
9049-3704,115.5,134.0,1,1,1,0,0,0
9050-12701,339.5,331.5,1,1,1,0,0,0
9050-12703,82.0,95.5,1,1,1,0,0,0
9050-1901,102.5,118.5,1,1,1,0,0,0
9050-6104,302.5,325.0,1,1,1,0,0,0
9085-12702,341.5,340.0,1,1,1,0,0,0
9085-3701,252.5,275.5,1,1,1,0,0,0
9085-6104,342.5,12.0,1,1,1,0,0,0
9085-9101,164.0,164.0,1,1,1,0,0,0
9086-12704,221.5,212.5,1,1,1,0,0,0
9086-12705,140.0,149.5,1,1,1,0,0,0
9086-3703,47.5,40.0,1,1,1,0,0,0
9086-3704,254.0,262.0,1,1,1,0,0,0
9086-6102,27.5,14.5,1,1,1,0,0,0
9086-6103,302.5,290.0,1,1,1,0,0,0
9087-12702,97.0,80.5,1,1,1,0,0,0
9087-12703,97.5,129.5,1,1,1,0,0,0
9087-6104,202.0,202.0,1,1,1,0,0,0
9088-12703,222.0,190.0,1,1,1,0,0,0
9088-3703,256.5,255.5,1,1,1,0,0,0
9088-9101,53.0,44.0,1,1,1,0,0,0
9089-3704,105.5,103.5,1,1,1,0,0,0
9089-9102,65.5,80.5,1,1,1,0,0,0
9090-1901,3.0,57.5,1,1,1,0,0,0
9090-6102,88.5,88.0,1,1,1,0,0,0
9091-12701,199.0,187.5,1,1,1,0,0,0
9091-12703,91.0,93.5,1,1,1,0,0,0
9091-1902,237.0,240.5,1,1,1,0,0,0
9092-12703,320.5,320.0,1,1,1,0,0,0
9092-3704,78.0,99.0,1,1,1,0,0,0
9094-12703,59.5,59.5,1,1,1,0,0,0
9094-12705,133.5,115.0,1,1,1,0,0,0
9094-6101,184.0,182.0,1,1,1,0,0,0
9181-1902,22.5,171.0,1,1,1,0,0,0
9181-3703,206.0,211.5,1,1,1,0,0,0
9181-9101,320.5,313.5,1,1,1,0,0,0
9181-9102,15.5,15.5,1,1,1,0,0,0
9182-12704,140.5,152.0,1,1,1,0,0,0
9183-12704,150.0,153.5,1,1,1,0,0,0
9183-6101,25.5,35.0,1,1,1,0,0,0
9183-9101,87.0,85.5,1,1,1,0,0,0
9183-9102,133.5,109.0,1,1,1,0,0,0
9184-6103,328.0,326.0,1,1,1,0,0,0
9185-12705,32.0,31.0,1,1,1,0,0,0
9185-6102,30.0,13.5,1,1,1,0,0,0
9185-9102,187.5,193.5,1,1,1,0,0,0
9186-1901,299.5,310.5,1,1,1,0,0,0
9186-3701,118.5,92.0,1,1,1,0,0,0
9186-3704,74.0,262.0,1,1,1,0,0,0
9188-12701,112.5,117.5,1,1,1,0,0,0
9189-1901,99.5,209.5,1,1,1,0,0,0
9189-1902,183.0,226.5,1,1,1,0,0,0
9189-3704,175.0,144.0,1,1,1,0,0,0
9190-3702,112.5,115.5,1,1,1,0,0,0
9190-3703,133.5,121.0,1,1,1,0,0,0
9190-3704,97.5,101.5,1,1,1,0,0,0
9192-6101,259.5,258.5,1,1,1,0,0,0
9193-12703,13.5,14.0,1,1,1,0,0,0
9193-12704,217.0,219.5,1,1,1,0,0,0
9193-3703,104.5,115.5,1,1,1,0,0,0
9194-3704,110.5,168.0,1,1,1,0,0,0
9194-6104,88.0,100.0,1,1,1,0,0,0
9194-9101,229.0,264.5,1,1,1,0,0,0
9195-12701,167.0,145.5,1,1,1,0,0,0
9195-12702,342.0,335.0,1,1,1,0,0,0
9195-12703,143.5,192.0,1,1,1,0,0,0
9195-1902,258.5,249.0,1,1,1,0,0,0
9195-6101,43.5,49.5,1,1,1,0,0,0
9195-6102,291.0,278.5,1,1,1,0,0,0
9485-1901,68.5,47.0,1,1,1,0,0,0
9486-12703,280.0,280.5,1,1,1,0,0,0
9486-3703,223.5,244.0,1,1,1,0,0,0
9486-9102,292.0,285.0,1,1,1,0,0,0
9487-12704,153.0,138.0,1,1,1,0,0,0
9487-6101,79.0,89.0,1,1,1,0,0,0
9487-6103,152.0,173.5,1,1,1,0,0,0
9488-12703,162.5,181.5,1,1,1,0,0,0
9488-1902,120.0,340.5,1,1,1,0,0,0
9489-12704,202.5,211.5,1,1,1,0,0,0
9489-3703,32.5,77.5,1,1,1,0,0,0
9490-12703,310.0,296.5,1,1,1,0,0,0
9490-12704,335.5,342.5,1,1,1,0,0,0
9490-1901,280.5,288.5,1,1,1,0,0,0
9491-12702,21.0,21.5,1,1,1,0,0,0
9491-12703,89.5,98.0,1,1,1,0,0,0
9491-6102,69.0,245.5,1,1,1,0,0,0
9491-9101,200.0,206.5,1,1,1,0,0,0
9491-9102,345.5,4.5,1,1,1,0,0,0
9492-12702,353.5,356.0,1,1,1,0,0,0
9492-9102,340.0,320.0,1,1,1,0,0,0
9493-1901,200.5,136.5,1,1,1,0,0,0
9493-3701,42.0,349.5,1,1,1,0,0,0
9493-6104,226.0,256.0,1,1,1,0,0,0
9494-12701,184.5,206.5,1,1,1,0,0,0
9494-12702,348.0,21.5,1,1,1,0,0,0
9495-12703,106.0,68.0,1,1,1,0,0,0
9495-3701,284.0,264.0,1,1,1,0,0,0
9496-12702,27.0,17.5,1,1,1,0,0,0
9496-3702,311.0,311.5,1,1,1,0,0,0
9496-3704,77.5,72.5,1,1,1,0,0,0
9496-6102,346.0,20.0,1,1,1,0,0,0
9497-12702,159.0,155.5,1,1,1,0,0,0
9497-9101,2.5,13.0,1,1,1,0,0,0
9498-12703,244.0,245.5,1,1,1,0,0,0
9498-12704,120.0,93.0,1,1,1,0,0,0
9498-6104,82.5,68.5,1,1,1,0,0,0
9498-9102,68.5,260.5,1,1,1,0,0,0
9499-12702,64.0,68.5,1,1,1,0,0,0
9499-3703,345.0,326.5,1,1,1,0,0,0
9499-3704,275.0,279.5,1,1,1,0,0,0
9500-12703,336.5,332.0,1,1,1,0,0,0
9500-3701,241.0,246.5,1,1,1,0,0,0
9500-6101,18.5,5.5,1,1,1,0,0,0
9500-9101,104.5,108.0,1,1,1,0,0,0
9501-1902,245.0,262.0,1,1,1,0,0,0
9501-6101,54.5,62.0,1,1,1,0,0,0
9502-9102,11.0,356.0,1,1,1,0,0,0
9503-12703,12.0,17.5,1,1,1,0,0,0
9503-12705,159.0,157.0,1,1,1,0,0,0
9503-9102,155.5,160.5,1,1,1,0,0,0
9505-12702,272.0,272.5,1,1,1,0,0,0
9505-1901,46.5,27.5,1,1,1,0,0,0
9505-3703,55.0,54.5,1,1,1,0,0,0
9505-6101,200.0,169.0,1,1,1,0,0,0
9505-6102,223.5,195.0,1,1,1,0,0,0
9505-6103,17.5,282.0,1,1,1,0,0,0
9505-9101,282.5,300.0,1,1,1,0,0,0
9506-12701,227.5,231.5,1,1,1,0,0,0
9506-12705,331.5,322.0,1,1,1,0,0,0
9507-12702,333.5,334.5,1,1,1,0,0,0
9507-12703,308.0,303.5,1,1,1,0,0,0
9507-3703,86.5,91.0,1,1,1,0,0,0
9507-3704,220.5,228.5,1,1,1,0,0,0
9507-6102,96.5,95.0,1,1,1,0,0,0
9508-3701,152.0,128.5,1,1,1,0,0,0
9508-9101,36.0,46.0,1,1,1,0,0,0
9509-12701,227.0,202.5,1,1,1,0,0,0
9509-12702,233.5,218.5,1,1,1,0,0,0
9509-1902,87.5,103.5,1,1,1,0,0,0
9509-6101,143.0,115.0,1,1,1,0,0,0
9509-9101,346.5,342.5,1,1,1,0,0,0
9510-12702,291.0,276.0,1,1,1,0,0,0
9510-1902,137.5,217.0,1,1,1,0,0,0
9510-6101,120.5,154.0,1,1,1,0,0,0
9510-6103,95.0,79.0,1,1,1,0,0,0
9511-6104,100.0,117.5,1,1,1,0,0,0
9512-12704,161.5,140.5,1,1,1,0,0,0
9512-12705,249.0,233.5,1,1,1,0,0,0
9512-3703,358.5,337.5,1,1,1,0,0,0
9513-12701,166.0,185.0,1,1,1,0,0,0
9513-12705,304.0,306.0,1,1,1,0,0,0
9513-3701,198.5,212.5,1,1,1,0,0,0
9514-12705,144.0,132.0,1,1,1,0,0,0
9514-1901,226.0,216.5,1,1,1,0,0,0
9864-12701,180.5,192.0,1,1,1,0,0,0
9864-12703,235.0,242.0,1,1,1,0,0,0
9864-1902,105.5,243.0,1,1,1,0,0,0
9864-6101,19.0,27.5,1,1,1,0,0,0
9864-6102,7.0,348.0,1,1,1,0,0,0
9864-6103,280.5,246.5,1,1,1,0,0,0
9865-12705,19.5,16.5,1,1,1,0,0,0
9865-1902,277.0,207.0,1,1,1,0,0,0
9866-3704,117.5,122.5,1,1,1,0,0,0
9867-12703,59.5,32.0,1,1,1,0,0,0
9868-12701,9.0,12.5,1,1,1,0,0,0
9868-12702,153.0,131.0,1,1,1,0,0,0
9868-12703,358.5,349.0,1,1,1,0,0,0
9868-3703,117.5,47.5,1,1,1,0,0,0
9868-3704,112.5,238.0,1,1,1,0,0,0
9869-12701,74.5,75.5,1,1,1,0,0,0
9869-12705,248.0,235.5,1,1,1,0,0,0
9870-12702,240.5,265.5,1,1,1,0,0,0
9870-1901,162.0,175.0,1,1,1,0,0,0
9870-1902,233.5,37.0,1,1,1,0,0,0
9871-12701,194.0,187.5,1,1,1,0,0,0
9872-12702,83.0,92.0,1,1,1,0,0,0
9872-6103,99.5,108.0,1,1,1,0,0,0
9873-12703,106.0,114.0,1,1,1,0,0,0
9873-9102,5.5,18.0,1,1,1,0,0,0
9876-12705,251.0,262.0,1,1,1,0,0,0
9879-12705,89.0,103.5,1,1,1,0,0,0
9879-3704,287.5,283.5,1,1,1,0,0,0
9880-12705,106.0,128.5,1,1,1,0,0,0
9880-3704,29.0,207.5,1,1,1,0,0,0
9881-12703,265.5,257.0,1,1,1,0,0,0
9881-3704,88.5,204.5,1,1,1,0,0,0
9882-12704,268.0,274.5,1,1,1,0,0,0
9882-3702,313.5,278.0,1,1,1,0,0,0
9883-12701,343.5,342.5,1,1,1,0,0,0
9883-6102,200.5,180.0,1,1,1,0,0,0
9884-12704,156.0,173.5,1,1,1,0,0,0
9885-12701,348.5,350.5,1,1,1,0,0,0
9885-12704,15.5,2.0,1,1,1,0,0,0
9885-6101,293.5,327.0,1,1,1,0,0,0
9886-12704,2.5,8.5,1,1,1,0,0,0
9887-12701,288.5,278.5,1,1,1,0,0,0
9887-3704,170.0,164.5,1,1,1,0,0,0
9887-6104,6.0,25.5,1,1,1,0,0,0
9888-3702,214.0,222.0,1,1,1,0,0,0
9889-12704,15.0,7.5,1,1,1,0,0,0
9889-1901,170.5,193.5,1,1,1,0,0,0
9889-6101,146.0,164.5,1,1,1,0,0,0
9889-6102,98.5,147.0,1,1,1,0,0,0
9891-3702,81.0,81.0,1,1,1,0,0,0
9891-6102,323.5,343.5,1,1,1,0,0,0
9892-3702,240.5,218.5,1,1,1,0,0,0
9893-12704,285.5,298.5,1,1,1,0,0,0
9893-12705,122.0,117.5,1,1,1,0,0,0
9893-3701,301.0,312.0,1,1,1,0,0,0
9893-6102,96.0,111.5,1,1,1,0,0,0
9894-12701,256.5,268.5,1,1,1,0,0,0
9894-3702,13.5,11.0,1,1,1,0,0,0
9894-6101,153.5,156.0,1,1,1,0,0,0
9894-6102,236.0,233.5,1,1,1,0,0,0
9894-6103,152.5,182.0,1,1,1,0,0,0
