plateifu,stellar_pa,halpha_pa,classification,STEL_QUAL,GAS_QUAL,STEL_FEATURE,GAS_FEATURE,GAS_NOTES
8624-3703,114.0,114.0,3,2,2,0,0,0
8624-6102,120.5,123.0,3,2,2,0,0,0
8624-6103,130.0,124.0,3,2,2,0,0,0
8624-9101,184.0,179.5,3,2,2,0,0,0
8624-9102,139.5,139.0,3,2,2,0,0,0
8625-12701,298.5,286.5,3,2,2,0,0,0
8625-12702,296.0,292.0,3,2,2,0,0,0
8625-12703,89.5,88.5,3,2,2,0,0,0
8625-6103,44.0,202.0,3,2,2,0,0,0
8625-6104,112.0,113.5,3,2,2,0,0,0
8625-9101,180.5,173.0,3,2,2,0,0,0
8625-9102,268.0,264.0,3,2,2,0,0,0
8626-12702,352.5,8.5,3,2,2,0,0,0
8626-12703,126.0,122.5,3,2,2,0,0,0
8626-1902,312.5,313.0,3,2,2,0,0,0
8626-3701,297.5,279.5,3,2,2,0,0,0
8626-3702,173.0,170.5,3,2,2,0,0,0
8626-3703,327.5,317.0,3,2,2,0,0,0
8626-3704,275.5,264.0,3,2,2,0,0,0
8626-6102,70.0,60.0,3,2,2,0,0,0
8626-6103,137.0,142.5,3,2,2,0,0,0
8626-6104,85.5,85.0,3,2,2,0,0,0
8626-9101,170.0,172.0,3,2,2,0,0,0
8651-12705,135.5,135.5,3,2,2,0,0,0
8651-1901,357.5,1.5,3,2,2,0,0,0
8651-1902,100.0,118.5,3,2,2,0,0,0
8651-3702,203.5,209.0,3,2,2,0,0,0
8651-6102,105.5,91.0,3,2,2,0,0,0
8651-6103,40.5,41.5,3,2,2,0,0,0
8651-6104,2.0,359.0,3,2,2,0,0,0
8651-9101,334.5,348.0,3,2,2,0,0,0
8655-12702,24.0,21.0,3,2,2,0,0,0
8655-12704,44.5,42.0,3,2,2,0,0,0
8655-1901,272.0,275.0,3,2,2,0,0,0
8655-1902,335.0,127.0,3,2,2,0,0,0
8655-3701,150.0,147.0,3,2,2,0,0,0
8655-3704,280.5,280.5,3,2,2,0,0,0
8655-9102,160.0,171.5,3,2,2,0,0,0
8656-12702,43.0,41.0,3,2,2,0,0,0
8656-12705,154.5,150.0,3,2,2,0,0,0
8656-1901,15.5,18.0,3,2,2,0,0,0
8656-1902,314.5,316.0,3,2,2,0,0,0
8656-3702,1.5,358.5,3,2,2,0,0,0
8656-6101,34.5,208.5,3,2,2,0,0,0
8656-6103,18.5,15.5,3,2,2,0,0,0
8656-6104,170.5,180.0,3,2,2,0,0,0
8656-9101,6.5,8.5,3,2,2,0,0,0
8657-12701,211.0,215.0,3,2,2,0,0,0
8657-12702,13.5,9.0,3,2,2,0,0,0
8657-12703,330.5,331.0,3,2,2,0,0,0
8657-6101,115.5,114.5,3,2,2,0,0,0
8657-6102,6.5,12.0,3,2,2,0,0,0
8657-6104,39.0,25.0,3,2,2,0,0,0
8657-9102,242.5,237.5,3,2,2,0,0,0
8711-1902,334.0,149.5,3,2,2,0,0,0
8711-6102,199.5,201.5,3,2,2,0,0,0
8711-6103,91.0,63.5,3,2,2,0,0,0
8712-12701,302.0,304.0,3,2,2,0,0,0
8712-12702,268.5,269.0,3,2,2,0,0,0
8712-12704,175.5,177.5,3,2,2,0,0,0
8712-12705,337.5,336.0,3,2,2,0,0,0
8712-1901,117.0,113.0,3,2,2,0,0,0
8712-1902,207.0,182.5,3,2,2,0,0,0
8712-3702,158.5,159.5,3,2,2,0,0,0
8712-3703,162.5,159.0,3,2,2,0,0,0
8712-6101,300.0,296.5,3,2,2,0,0,0
8712-6102,107.0,106.0,3,2,2,0,0,0
8712-6103,156.5,153.5,3,2,2,0,0,0
8713-12701,101.5,100.5,3,2,2,0,0,0
8713-12702,219.0,206.5,3,2,2,0,0,0
8713-12703,350.5,353.5,3,2,2,0,0,0
8713-1901,87.0,95.0,3,2,2,0,0,0
8713-6102,250.0,250.5,3,2,2,0,0,0
8713-6104,102.0,100.0,3,2,2,0,0,0
8713-9102,153.0,153.0,3,2,2,0,0,0
8714-12702,355.0,355.0,3,2,2,0,0,0
8714-1902,346.0,351.5,3,2,2,0,0,0
8714-3704,303.5,290.5,3,2,2,0,0,0
8714-6101,5.5,19.0,3,2,2,0,0,0
8714-6102,57.5,57.0,3,2,2,0,0,0
8714-9101,168.5,191.0,3,2,2,0,0,0
8715-12701,135.5,137.0,3,2,2,0,0,0
8715-1901,197.0,200.0,3,2,2,0,0,0
8715-1902,272.0,267.0,3,2,2,0,0,0
8715-3701,49.5,130.5,3,2,2,0,0,0
8715-3702,174.5,259.0,3,2,2,0,0,0
8715-3703,76.0,221.5,3,2,2,0,0,0
8715-6101,86.5,84.5,3,2,2,0,0,0
8715-6102,144.5,144.0,3,2,2,0,0,0
8715-6103,140.0,136.0,3,2,2,0,0,0
8715-9101,42.5,40.0,3,2,2,0,0,0
8715-9102,173.5,176.0,3,2,2,0,0,0
8716-12704,54.5,61.0,3,2,2,0,0,0
8716-1902,54.5,52.5,3,2,2,0,0,0
8716-3701,99.5,95.5,3,2,2,0,0,0
8716-6101,190.0,167.0,3,2,2,0,0,0
8716-6102,49.0,41.0,3,2,2,0,0,0
8716-6103,284.0,283.0,3,2,2,0,0,0
8716-9101,348.5,55.0,3,2,2,0,0,0
8716-9102,322.0,325.0,3,2,2,0,0,0
8717-12701,0.5,357.0,3,2,2,0,0,0
8717-3703,222.5,258.5,3,2,2,0,0,0
8717-3704,229.0,229.0,3,2,2,0,0,0
8717-6102,129.0,132.0,3,2,2,0,0,0
8717-9101,303.5,309.5,3,2,2,0,0,0
8718-12702,20.5,14.5,3,2,2,0,0,0
8718-1901,41.0,26.0,3,2,2,0,0,0
8718-1902,330.5,323.0,3,2,2,0,0,0
8718-6102,159.0,153.5,3,2,2,0,0,0
8718-6104,19.5,35.5,3,2,2,0,0,0
8718-9101,144.5,138.0,3,2,2,0,0,0
8719-12701,76.0,74.5,3,2,2,0,0,0
8719-12702,352.5,355.0,3,2,2,0,0,0
8719-12703,267.0,237.0,3,2,2,0,0,0
8719-1902,240.5,169.0,3,2,2,0,0,0
8719-3702,177.0,161.5,3,2,2,0,0,0
8719-6101,350.0,352.5,3,2,2,0,0,0
8719-6102,94.0,88.5,3,2,2,0,0,0
8719-6103,181.5,180.5,3,2,2,0,0,0
8719-9102,357.5,1.0,3,2,2,0,0,0
8720-1901,132.0,95.0,3,2,2,0,0,0
8720-1902,226.0,222.5,3,2,2,0,0,0
8720-3701,59.5,62.0,3,2,2,0,0,0
8720-3702,72.5,74.0,3,2,2,0,0,0
8720-6103,153.0,147.5,3,2,2,0,0,0
8721-3701,314.0,310.0,3,2,2,0,0,0
8721-3703,207.5,203.0,3,2,2,0,0,0
8721-6103,229.0,229.5,3,2,2,0,0,0
8721-6104,239.0,258.5,3,2,2,0,0,0
8722-12702,248.5,230.5,3,2,2,0,0,0
8722-12704,257.0,257.0,3,2,2,0,0,0
8722-12705,146.0,147.5,3,2,2,0,0,0
8722-1901,80.5,79.0,3,2,2,0,0,0
8722-1902,231.5,223.5,3,2,2,0,0,0
8722-6101,184.0,191.5,3,2,2,0,0,0
8722-6103,336.0,331.5,3,2,2,0,0,0
8723-12701,181.0,180.5,3,2,2,0,0,0
8723-12702,34.5,32.0,3,2,2,0,0,0
8723-12703,186.0,186.5,3,2,2,0,0,0
8723-12704,231.0,234.0,3,2,2,0,0,0
8723-12705,289.5,289.5,3,2,2,0,0,0
8723-1901,18.0,26.5,3,2,2,0,0,0
8723-3702,182.0,182.0,3,2,2,0,0,0
8723-3703,173.5,204.5,3,2,2,0,0,0
8723-6101,339.0,338.5,3,2,2,0,0,0
8723-6104,181.0,196.5,3,2,2,0,0,0
8724-12701,138.5,138.5,3,2,2,0,0,0
8724-1902,275.0,276.5,3,2,2,0,0,0
8724-9102,129.5,138.0,3,2,2,0,0,0
8725-12701,220.0,221.5,3,2,2,0,0,0
8725-12705,74.0,73.5,3,2,2,0,0,0
8725-1901,195.0,190.0,3,2,2,0,0,0
8725-3703,225.5,229.0,3,2,2,0,0,0
8725-6102,219.0,232.0,3,2,2,0,0,0
8725-9102,259.0,265.5,3,2,2,0,0,0
8726-12701,147.5,142.5,3,2,2,0,0,0
8726-12702,325.0,321.0,3,2,2,0,0,0
8726-12703,213.0,221.5,3,2,2,0,0,0
8726-3701,199.0,196.5,3,2,2,0,0,0
8726-3703,124.5,124.0,3,2,2,0,0,0
8726-6102,319.0,318.5,3,2,2,0,0,0
8726-6103,255.5,257.0,3,2,2,0,0,0
8727-12701,171.0,168.0,3,2,2,0,0,0
8727-3701,140.5,33.5,3,2,2,0,0,0
8727-9101,308.5,315.5,3,2,2,0,0,0
8728-12701,36.0,37.0,3,2,2,0,0,0
8728-12702,334.0,169.5,3,2,2,0,0,0
8728-12703,110.5,104.0,3,2,2,0,0,0
8728-3701,174.5,153.5,3,2,2,0,0,0
8728-3702,52.5,50.0,3,2,2,0,0,0
8728-9102,92.0,91.0,3,2,2,0,0,0
8931-12701,224.0,221.5,3,2,2,0,0,0
8931-12702,65.5,69.5,3,2,2,0,0,0
8931-3703,178.5,179.5,3,2,2,0,0,0
8932-12701,63.5,69.5,3,2,2,0,0,0
8932-3701,194.0,194.0,3,2,2,0,0,0
8932-6104,260.5,258.0,3,2,2,0,0,0
8932-9102,308.0,318.5,3,2,2,0,0,0
8933-12701,95.5,91.0,3,2,2,0,0,0
8934-12701,193.5,196.5,3,2,2,0,0,0
8934-3701,344.0,1.5,3,2,2,0,0,0
8935-12703,26.5,25.0,3,2,2,0,0,0
8935-6104,264.5,273.5,3,2,2,0,0,0
8936-12705,338.0,333.0,3,2,2,0,0,0
8936-1902,215.0,164.5,3,2,2,0,0,0
8936-3702,188.0,190.0,3,2,2,0,0,0
8936-9101,182.5,178.5,3,2,2,0,0,0
8936-9102,271.0,268.5,3,2,2,0,0,0
8937-12701,123.0,121.0,3,2,2,0,0,0
8937-12703,337.5,325.0,3,2,2,0,0,0
8937-1902,161.0,320.0,3,2,2,0,0,0
8937-3703,115.0,114.0,3,2,2,0,0,0
8937-9102,15.0,15.0,3,2,2,0,0,0
8938-12702,232.0,232.5,3,2,2,0,0,0
8938-12703,63.5,63.5,3,2,2,0,0,0
8938-12704,274.0,271.5,3,2,2,0,0,0
8938-1902,305.0,84.0,3,2,2,0,0,0
8938-3701,78.0,67.5,3,2,2,0,0,0
8938-3702,343.5,353.0,3,2,2,0,0,0
8938-3703,25.0,16.0,3,2,2,0,0,0
8938-6102,214.0,47.5,3,2,2,0,0,0
8938-9101,7.5,2.0,3,2,2,0,0,0
8939-12703,93.0,96.0,3,2,2,0,0,0
8939-12704,130.5,132.0,3,2,2,0,0,0
8939-12705,242.5,241.5,3,2,2,0,0,0
8939-1902,155.5,162.0,3,2,2,0,0,0
8939-3701,354.0,5.5,3,2,2,0,0,0
8939-3702,125.5,121.5,3,2,2,0,0,0
8939-3703,272.0,91.0,3,2,2,0,0,0
8939-6101,345.0,330.5,3,2,2,0,0,0
8939-6102,255.5,240.0,3,2,2,0,0,0
8940-12702,314.0,321.5,3,2,2,0,0,0
8940-12703,245.5,250.5,3,2,2,0,0,0
8940-12705,298.5,288.0,3,2,2,0,0,0
8940-1902,273.5,276.0,3,2,2,0,0,0
8940-3703,163.5,164.5,3,2,2,0,0,0
8940-6101,4.5,12.0,3,2,2,0,0,0
8941-12702,87.0,83.0,3,2,2,0,0,0
8941-12705,324.0,335.0,3,2,2,0,0,0
8941-1901,275.0,283.0,3,2,2,0,0,0
8941-3702,261.5,262.5,3,2,2,0,0,0
8941-3703,165.0,156.0,3,2,2,0,0,0
8941-6102,95.5,96.0,3,2,2,0,0,0
8941-6103,327.5,329.0,3,2,2,0,0,0
8941-6104,294.5,298.5,3,2,2,0,0,0
8941-9102,283.5,281.0,3,2,2,0,0,0
8942-12702,99.0,97.5,3,2,2,0,0,0
8942-1901,240.5,238.5,3,2,2,0,0,0
8942-6104,221.5,218.5,3,2,2,0,0,0
8942-9102,13.0,20.5,3,2,2,0,0,0
8943-12701,304.5,305.5,3,2,2,0,0,0
8943-12702,269.0,269.0,3,2,2,0,0,0
8943-1901,292.5,298.5,3,2,2,0,0,0
8943-1902,119.5,42.0,3,2,2,0,0,0
8943-3702,108.0,116.5,3,2,2,0,0,0
8943-3703,159.5,164.0,3,2,2,0,0,0
8943-6102,221.5,232.5,3,2,2,0,0,0
8944-12702,159.5,164.0,3,2,2,0,0,0
8944-12703,113.0,122.5,3,2,2,0,0,0
8944-12704,146.0,145.5,3,2,2,0,0,0
8944-12705,248.0,246.0,3,2,2,0,0,0
8944-3701,201.5,201.5,3,2,2,0,0,0
8944-3703,178.5,178.0,3,2,2,0,0,0
8944-3704,262.0,259.5,3,2,2,0,0,0
8944-6103,26.0,21.5,3,2,2,0,0,0
8945-12701,175.0,183.5,3,2,2,0,0,0
8945-12702,68.0,70.0,3,2,2,0,0,0
8945-12704,280.5,279.5,3,2,2,0,0,0
8945-12705,342.0,342.5,3,2,2,0,0,0
8945-1901,189.0,191.5,3,2,2,0,0,0
8945-3703,242.0,229.5,3,2,2,0,0,0
8945-6101,212.5,214.5,3,2,2,0,0,0
8945-6103,2.5,1.0,3,2,2,0,0,0
8945-6104,149.5,171.0,3,2,2,0,0,0
8945-9101,58.5,49.5,3,2,2,0,0,0
8945-9102,294.5,295.0,3,2,2,0,0,0
8946-12702,316.0,316.0,3,2,2,0,0,0
8946-1901,281.0,213.0,3,2,2,0,0,0
8946-1902,5.5,359.0,3,2,2,0,0,0
8946-3703,192.5,156.0,3,2,2,0,0,0
8946-3704,131.0,134.5,3,2,2,0,0,0
8946-6101,107.5,107.5,3,2,2,0,0,0
8946-6102,167.0,342.0,3,2,2,0,0,0
8946-6103,179.0,175.0,3,2,2,0,0,0
8947-12701,79.0,80.0,3,2,2,0,0,0
8947-12703,218.0,223.5,3,2,2,0,0,0
8947-12704,242.0,245.0,3,2,2,0,0,0
8947-12705,75.0,76.5,3,2,2,0,0,0
8947-6103,129.5,139.5,3,2,2,0,0,0
8947-9101,206.5,205.5,3,2,2,0,0,0
8947-9102,24.5,26.0,3,2,2,0,0,0
8948-12701,101.5,98.5,3,2,2,0,0,0
8948-12702,2.0,352.5,3,2,2,0,0,0
8948-12703,154.5,153.0,3,2,2,0,0,0
8948-12705,6.5,5.5,3,2,2,0,0,0
8948-1901,22.0,13.0,3,2,2,0,0,0
8948-3702,207.0,207.5,3,2,2,0,0,0
8948-3704,324.0,319.0,3,2,2,0,0,0
8948-6101,159.5,161.0,3,2,2,0,0,0
8949-12703,269.5,259.0,3,2,2,0,0,0
8950-12705,252.5,259.5,3,2,2,0,0,0
8950-1901,137.5,136.5,3,2,2,0,0,0
8950-9101,159.0,147.5,3,2,2,0,0,0
8951-12701,284.5,285.0,3,2,2,0,0,0
8951-12705,321.5,321.5,3,2,2,0,0,0
8952-12701,22.0,25.0,3,2,2,0,0,0
8952-12702,135.5,111.0,3,2,2,0,0,0
8952-12703,16.0,16.0,3,2,2,0,0,0
8952-12705,267.0,263.5,3,2,2,0,0,0
8952-3701,95.0,86.5,3,2,2,0,0,0
8952-3702,209.5,207.5,3,2,2,0,0,0
8952-3703,199.5,196.0,3,2,2,0,0,0
8952-3704,292.5,259.5,3,2,2,0,0,0
8952-6103,186.0,190.0,3,2,2,0,0,0
8952-6104,224.0,222.0,3,2,2,0,0,0
8952-9101,205.5,205.0,3,2,2,0,0,0
8952-9102,42.0,40.5,3,2,2,0,0,0
8977-12701,188.5,191.0,3,2,2,0,0,0
8977-12702,220.0,234.5,3,2,2,0,0,0
8977-12703,8.5,6.5,3,2,2,0,0,0
8977-12704,165.5,131.0,3,2,2,0,0,0
8977-3704,231.5,174.5,3,2,2,0,0,0
8977-6101,263.0,266.0,3,2,2,0,0,0
8977-6102,172.5,171.0,3,2,2,0,0,0
8977-6103,18.0,19.0,3,2,2,0,0,0
8977-6104,73.0,78.0,3,2,2,0,0,0
8977-9101,193.5,192.5,3,2,2,0,0,0
8977-9102,179.5,174.0,3,2,2,0,0,0
8978-12701,297.5,296.0,3,2,2,0,0,0
8978-12703,148.0,149.0,3,2,2,0,0,0
8978-12704,172.5,172.5,3,2,2,0,0,0
8978-1901,217.5,220.5,3,2,2,0,0,0
8978-3701,201.5,196.5,3,2,2,0,0,0
8978-6101,261.5,266.0,3,2,2,0,0,0
8978-6102,78.5,83.5,3,2,2,0,0,0
8978-6103,48.5,51.0,3,2,2,0,0,0
8978-6104,149.0,161.0,3,2,2,0,0,0
8978-9101,276.0,276.0,3,2,2,0,0,0
8978-9102,323.5,320.5,3,2,2,0,0,0
8979-12701,120.0,119.5,3,2,2,0,0,0
8979-12705,266.0,266.0,3,2,2,0,0,0
8979-1901,213.5,47.5,3,2,2,0,0,0
8979-3702,352.0,353.0,3,2,2,0,0,0
8979-3703,317.0,138.5,3,2,2,0,0,0
8979-3704,140.5,139.0,3,2,2,0,0,0
8979-6101,197.5,194.5,3,2,2,0,0,0
8979-6102,231.0,230.5,3,2,2,0,0,0
8979-6104,130.0,129.5,3,2,2,0,0,0
8979-9101,332.5,331.5,3,2,2,0,0,0
8980-1901,294.5,299.5,3,2,2,0,0,0
8980-1902,182.0,358.0,3,2,2,0,0,0
8980-3702,13.5,18.0,3,2,2,0,0,0
8981-12703,121.5,122.5,3,2,2,0,0,0
8981-12704,247.5,247.0,3,2,2,0,0,0
8981-1901,243.5,244.0,3,2,2,0,0,0
8981-1902,70.5,269.5,3,2,2,0,0,0
8981-3701,275.0,285.5,3,2,2,0,0,0
8981-3702,54.0,45.0,3,2,2,0,0,0
8981-3703,296.0,302.5,3,2,2,0,0,0
8981-6101,29.5,30.0,3,2,2,0,0,0
8981-6103,218.5,220.0,3,2,2,0,0,0
8981-9101,46.0,45.5,3,2,2,0,0,0
8982-12701,130.5,132.0,3,2,2,0,0,0
8982-12704,48.0,29.5,3,2,2,0,0,0
8982-12705,153.5,158.0,3,2,2,0,0,0
8982-1901,13.0,17.0,3,2,2,0,0,0
8982-1902,333.5,331.0,3,2,2,0,0,0
8982-3701,119.5,118.5,3,2,2,0,0,0
8982-6101,205.0,204.0,3,2,2,0,0,0
8982-6103,226.0,245.0,3,2,2,0,0,0
8982-6104,334.5,335.5,3,2,2,0,0,0
8982-9102,265.0,264.5,3,2,2,0,0,0
8983-12701,71.5,71.5,3,2,2,0,0,0
8983-12705,62.5,64.5,3,2,2,0,0,0
8983-3703,354.5,355.5,3,2,2,0,0,0
8983-3704,316.0,309.5,3,2,2,0,0,0
8983-6101,203.0,203.0,3,2,2,0,0,0
8983-6102,255.0,258.5,3,2,2,0,0,0
8983-6103,130.0,136.5,3,2,2,0,0,0
8983-6104,124.0,122.5,3,2,2,0,0,0
8983-9101,145.5,149.0,3,2,2,0,0,0
8984-12704,120.5,115.5,3,2,2,0,0,0
8984-12705,50.0,50.0,3,2,2,0,0,0
8984-3704,175.5,176.5,3,2,2,0,0,0
8984-6101,159.5,154.5,3,2,2,0,0,0
8984-6103,335.0,332.0,3,2,2,0,0,0
8984-9102,146.5,145.0,3,2,2,0,0,0
8985-12701,263.0,262.5,3,2,2,0,0,0
8985-12702,107.5,106.5,3,2,2,0,0,0
8985-12703,289.0,287.5,3,2,2,0,0,0
8985-12704,218.5,221.0,3,2,2,0,0,0
8985-1902,319.5,329.5,3,2,2,0,0,0
8985-3701,152.0,142.0,3,2,2,0,0,0
8985-3703,71.0,46.5,3,2,2,0,0,0
8985-6102,252.0,249.0,3,2,2,0,0,0
8985-6103,112.5,112.5,3,2,2,0,0,0
8985-9102,305.0,305.0,3,2,2,0,0,0
8986-12705,89.0,91.0,3,2,2,0,0,0
8986-1901,105.0,106.0,3,2,2,0,0,0
8986-3701,135.0,127.0,3,2,2,0,0,0
8986-3702,196.5,196.0,3,2,2,0,0,0
8986-6101,153.5,154.5,3,2,2,0,0,0
8986-9101,252.5,252.5,3,2,2,0,0,0
8986-9102,86.5,87.5,3,2,2,0,0,0
8987-12702,137.0,140.0,3,2,2,0,0,0
8987-12703,112.5,115.5,3,2,2,0,0,0
8987-3701,60.5,59.5,3,2,2,0,0,0
8987-3702,33.0,30.5,3,2,2,0,0,0
8987-3703,135.0,135.0,3,2,2,0,0,0
8987-3704,190.0,183.0,3,2,2,0,0,0
8987-6102,324.5,349.0,3,2,2,0,0,0
8987-9102,303.5,299.0,3,2,2,0,0,0
8988-12703,103.0,91.0,3,2,2,0,0,0
8988-12704,22.5,26.0,3,2,2,0,0,0
8988-12705,236.5,233.5,3,2,2,0,0,0
8988-3703,120.5,130.0,3,2,2,0,0,0
8988-3704,23.0,33.0,3,2,2,0,0,0
8988-6101,103.0,93.0,3,2,2,0,0,0
8988-6102,131.0,136.0,3,2,2,0,0,0
8988-6103,317.5,120.0,3,2,2,0,0,0
8988-6104,210.0,206.5,3,2,2,0,0,0
8988-9101,357.5,357.0,3,2,2,0,0,0
8988-9102,161.5,177.0,3,2,2,0,0,0
8989-12702,189.0,189.5,3,2,2,0,0,0
8989-1901,346.5,344.0,3,2,2,0,0,0
8989-1902,262.5,257.5,3,2,2,0,0,0
8989-3701,316.0,316.5,3,2,2,0,0,0
8989-3703,217.0,214.0,3,2,2,0,0,0
8989-6101,199.0,199.0,3,2,2,0,0,0
8989-6104,104.0,101.0,3,2,2,0,0,0
8989-9102,228.5,231.0,3,2,2,0,0,0
8990-12701,26.5,22.0,3,2,2,0,0,0
8990-12705,56.0,46.0,3,2,2,0,0,0
8990-1902,75.5,75.0,3,2,2,0,0,0
8990-6103,179.0,182.0,3,2,2,0,0,0
8990-9101,291.0,292.0,3,2,2,0,0,0
8990-9102,215.0,215.5,3,2,2,0,0,0
8991-12703,70.5,76.0,3,2,2,0,0,0
8991-12704,145.0,124.5,3,2,2,0,0,0
8991-12705,319.5,311.0,3,2,2,0,0,0
8991-3701,316.5,306.0,3,2,2,0,0,0
8991-3703,43.5,36.5,3,2,2,0,0,0
8991-6101,156.5,154.5,3,2,2,0,0,0
8991-6104,199.0,188.0,3,2,2,0,0,0
8991-9101,261.5,267.5,3,2,2,0,0,0
8991-9102,144.0,148.0,3,2,2,0,0,0
8992-12701,61.0,52.5,3,2,2,0,0,0
8992-12702,9.0,8.5,3,2,2,0,0,0
8992-12703,162.0,160.5,3,2,2,0,0,0
8992-12704,322.0,319.5,3,2,2,0,0,0
8992-1902,109.0,110.0,3,2,2,0,0,0
8992-3701,266.5,230.0,3,2,2,0,0,0
8992-3702,359.0,360.0,3,2,2,0,0,0
8992-3703,318.5,330.5,3,2,2,0,0,0
8992-3704,358.5,178.5,3,2,2,0,0,0
8992-6101,332.0,336.0,3,2,2,0,0,0
8992-6102,312.5,285.0,3,2,2,0,0,0
8992-6103,348.0,346.5,3,2,2,0,0,0
8992-9101,27.0,27.0,3,2,2,0,0,0
8992-9102,55.5,40.5,3,2,2,0,0,0
8993-12701,135.0,137.5,3,2,2,0,0,0
8993-12702,283.5,284.5,3,2,2,0,0,0
8993-12705,13.5,14.5,3,2,2,0,0,0
8993-3701,249.0,239.5,3,2,2,0,0,0
8993-3702,328.5,325.5,3,2,2,0,0,0
8993-3703,226.5,229.5,3,2,2,0,0,0
8993-6102,126.5,128.5,3,2,2,0,0,0
8993-6103,101.0,101.0,3,2,2,0,0,0
8993-9102,33.5,33.0,3,2,2,0,0,0
8994-12701,256.0,256.0,3,2,2,0,0,0
8994-12702,95.0,103.5,3,2,2,0,0,0
8994-12703,341.0,342.5,3,2,2,0,0,0
8994-12704,80.5,74.5,3,2,2,0,0,0
8994-12705,70.5,73.5,3,2,2,0,0,0
8994-1901,249.5,248.5,3,2,2,0,0,0
8994-1902,184.0,205.5,3,2,2,0,0,0
8994-3701,281.0,282.5,3,2,2,0,0,0
8994-3704,59.5,57.0,3,2,2,0,0,0
8994-6101,126.0,132.0,3,2,2,0,0,0
8994-6103,63.5,72.5,3,2,2,0,0,0
8994-9102,57.5,70.0,3,2,2,0,0,0
8995-12705,358.0,357.5,3,2,2,0,0,0
8995-1902,262.5,267.5,3,2,2,0,0,0
8995-6104,249.0,251.0,3,2,2,0,0,0
8996-12701,38.0,37.5,3,2,2,0,0,0
8996-12702,74.5,74.0,3,2,2,0,0,0
8996-12703,87.5,87.0,3,2,2,0,0,0
8996-12704,276.0,276.5,3,2,2,0,0,0
8996-12705,144.0,145.0,3,2,2,0,0,0
8996-3701,293.0,197.0,3,2,2,0,0,0
8996-3703,323.0,322.5,3,2,2,0,0,0
8996-6101,187.0,189.0,3,2,2,0,0,0
8996-9102,239.5,239.5,3,2,2,0,0,0
8997-12701,146.0,146.5,3,2,2,0,0,0
8997-12704,273.5,279.0,3,2,2,0,0,0
8997-1901,90.5,86.0,3,2,2,0,0,0
8997-1902,348.0,2.0,3,2,2,0,0,0
8997-3703,309.5,289.5,3,2,2,0,0,0
8997-6102,269.5,269.5,3,2,2,0,0,0
8997-6103,199.5,194.5,3,2,2,0,0,0
8997-6104,176.0,183.0,3,2,2,0,0,0
8997-9102,318.0,318.0,3,2,2,0,0,0
8998-12701,134.0,139.0,3,2,2,0,0,0
8998-12702,57.5,57.5,3,2,2,0,0,0
8998-12704,68.0,72.5,3,2,2,0,0,0
8998-12705,188.5,187.5,3,2,2,0,0,0
8998-1902,228.0,206.5,3,2,2,0,0,0
8998-3701,308.0,333.0,3,2,2,0,0,0
8998-6103,137.5,152.5,3,2,2,0,0,0
8998-9102,280.5,290.5,3,2,2,0,0,0
8999-12701,191.0,188.5,3,2,2,0,0,0
8999-12703,253.0,243.5,3,2,2,0,0,0
8999-1901,55.0,68.0,3,2,2,0,0,0
8999-3701,289.5,293.5,3,2,2,0,0,0
8999-6101,72.5,53.0,3,2,2,0,0,0
8999-6103,57.0,56.5,3,2,2,0,0,0
9000-12702,266.5,269.0,3,2,2,0,0,0
9000-12705,177.0,177.0,3,2,2,0,0,0
9000-3701,276.5,282.0,3,2,2,0,0,0
9000-6101,91.0,18.0,3,2,2,0,0,0
9000-6102,117.5,133.5,3,2,2,0,0,0
9001-1902,124.5,264.5,3,2,2,0,0,0
9001-3704,151.0,150.0,3,2,2,0,0,0
9001-6104,94.0,85.5,3,2,2,0,0,0
9001-9101,99.0,99.0,3,2,2,0,0,0
9002-12701,323.0,308.5,3,2,2,0,0,0
9002-12704,31.0,34.5,3,2,2,0,0,0
9002-12705,134.0,136.0,3,2,2,0,0,0
9002-1901,207.5,210.5,3,2,2,0,0,0
9002-3704,191.0,192.0,3,2,2,0,0,0
9002-6101,161.5,153.0,3,2,2,0,0,0
9024-12701,329.0,329.0,3,2,2,0,0,0
9024-12705,5.5,5.5,3,2,2,0,0,0
9024-1902,88.0,72.0,3,2,2,0,0,0
9024-6102,116.0,115.0,3,2,2,0,0,0
9024-9101,214.0,213.5,3,2,2,0,0,0
9024-9102,109.0,111.0,3,2,2,0,0,0
9025-12704,168.5,168.5,3,2,2,0,0,0
9025-12705,166.0,168.5,3,2,2,0,0,0
9025-1902,225.5,231.0,3,2,2,0,0,0
9025-3702,169.5,172.5,3,2,2,0,0,0
9025-3704,7.5,350.0,3,2,2,0,0,0
9025-6103,70.0,74.0,3,2,2,0,0,0
9025-6104,19.5,19.0,3,2,2,0,0,0
9025-9102,307.5,318.0,3,2,2,0,0,0
9026-12701,9.0,21.5,3,2,2,0,0,0
9026-12702,113.0,110.5,3,2,2,0,0,0
9026-12703,338.5,352.0,3,2,2,0,0,0
9026-12705,147.5,146.0,3,2,2,0,0,0
9026-3703,196.0,191.5,3,2,2,0,0,0
9026-3704,69.5,242.0,3,2,2,0,0,0
9026-6102,208.5,211.5,3,2,2,0,0,0
9026-6103,54.0,50.5,3,2,2,0,0,0
9026-6104,276.5,278.0,3,2,2,0,0,0
9026-9101,245.5,247.0,3,2,2,0,0,0
